code,ingredient,dosage,name,price
1139009F4071,ラモトリギン,１００ｍｇ１錠,ラモトリギン錠１００ｍｇ「日医工」,32.2
1139010F1024,レベチラセタム,２５０ｍｇ１錠,イーケプラ錠２５０ｍｇ,76.1
1139010F1032,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「ＪＧ」,28.2
1139010F1040,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「ＶＴＲＳ」,28.2
1139010F1059,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「アメル」,28.2
1139010F1067,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「杏林」,28.2
1139010F1075,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「サワイ」,28.2
1139010F1083,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「タカタ」,28.2
1139010F1091,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「トーワ」,28.2
1139010F1105,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「日医工」,28.2
1139010F1113,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「日新」,28.2
1139010F1121,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「フェルゼン」,28.2
1139010F1130,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「明治」,28.2
1139010F1148,レベチラセタム,２５０ｍｇ１錠,レベチラセタム錠２５０ｍｇ「サンド」,28.2
1139010F2020,レベチラセタム,５００ｍｇ１錠,イーケプラ錠５００ｍｇ,124.3
1139010F2039,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「ＪＧ」,46.0
1139010F2047,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「ＶＴＲＳ」,48.0
1139010F2055,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「アメル」,46.0
1139010F2063,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「杏林」,46.0
1139010F2071,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「サワイ」,46.0
1139010F2080,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「タカタ」,46.0
1139010F2098,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「トーワ」,46.0
1139010F2101,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「日医工」,46.0
1139010F2110,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「日新」,46.0
1139010F2128,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「フェルゼン」,46.0
1139010F2136,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「明治」,46.0
1139010F2144,レベチラセタム,５００ｍｇ１錠,レベチラセタム錠５００ｍｇ「サンド」,46.0
1139010F3027,レベチラセタム,２５０ｍｇ１包,レベチラセタム粒状錠２５０ｍｇ「サワイ」,28.2
1139010F4023,レベチラセタム,５００ｍｇ１包,レベチラセタム粒状錠５００ｍｇ「サワイ」,46.0
1139010R1020,レベチラセタム,５０％１ｇ,イーケプラドライシロップ５０％,145.6
1139010R1039,レベチラセタム,５０％１ｇ,レベチラセタムドライシロップ５０％「ＪＧ」,69.2
1139010R1047,レベチラセタム,５０％１ｇ,レベチラセタムドライシロップ５０％「ＹＤ」,69.2
1139010R1055,レベチラセタム,５０％１ｇ,レベチラセタムＤＳ５０％「杏林」,69.2
1139010R1063,レベチラセタム,５０％１ｇ,レベチラセタムＤＳ５０％「サワイ」,69.2
1139010R1071,レベチラセタム,５０％１ｇ,レベチラセタムＤＳ５０％「タカタ」,75.7
1139010R1080,レベチラセタム,５０％１ｇ,レベチラセタムＤＳ５０％「トーワ」,69.2
1139010R1098,レベチラセタム,５０％１ｇ,レベチラセタムドライシロップ５０％「日医工」,69.2
1139010R1101,レベチラセタム,５０％１ｇ,レベチラセタムドライシロップ５０％「日新」,69.2
1139010R1110,レベチラセタム,５０％１ｇ,レベチラセタムドライシロップ５０％「明治」,69.2
1139011M1028,スチリペントール,２５０ｍｇ１カプセル,ディアコミットカプセル２５０ｍｇ,793.7
1139011R1025,スチリペントール,２５０ｍｇ１包,ディアコミットドライシロップ分包２５０ｍｇ,791.1
1139011R2021,スチリペントール,５００ｍｇ１包,ディアコミットドライシロップ分包５００ｍｇ,1580.7
1139012F1023,ルフィナミド,１００ｍｇ１錠,イノベロン錠１００ｍｇ,83.2
1139012F2020,ルフィナミド,２００ｍｇ１錠,イノベロン錠２００ｍｇ,136.1
1139013B1026,ビガバトリン,５００ｍｇ１包,サブリル散分包５００ｍｇ,1514.5
1139014C1026,ペランパネル水和物,１％１ｇ,フィコンパ細粒１％,1065.6
1139014F1022,ペランパネル水和物,２ｍｇ１錠,フィコンパ錠２ｍｇ,195.7
1139014F2029,ペランパネル水和物,４ｍｇ１錠,フィコンパ錠４ｍｇ,319.7
1139015F1027,ラコサミド,５０ｍｇ１錠,ビムパット錠５０ｍｇ,217.8
1139015F2023,ラコサミド,１００ｍｇ１錠,ビムパット錠１００ｍｇ,355.5
1139015R1023,ラコサミド,１０％１ｇ,ビムパットドライシロップ１０％,391.0
1139016S1020,フェンフルラミン塩酸塩,０．２２％１ｍＬ,フィンテプラ内用液２．２ｍｇ／ｍＬ,1407.6
1139017F1026,ブリーバラセタム,２５ｍｇ１錠,ブリィビアクト錠２５ｍｇ,373.3
1139017F2022,ブリーバラセタム,５０ｍｇ１錠,ブリィビアクト錠５０ｍｇ,609.3
1139100F1037,フェニトイン・フェノバルビタール,１錠,複合アレビアチン配合錠,14.6
1139103X1036,フェニトイン・フェノバルビタール配合剤,１錠,ヒダントールＤ配合錠,5.9
1139104X1030,フェニトイン・フェノバルビタール配合剤,１錠,ヒダントールＥ配合錠,5.8
1139105X1035,フェニトイン・フェノバルビタール配合剤,１錠,ヒダントールＦ配合錠,5.9
1141001X1010,アセトアミノフェン,１ｇ,アセトアミノフェン,7.3
1141001X1045,アセトアミノフェン,１ｇ,アセトアミノフェン「ヨシダ」,8.6
1141001X1118,アセトアミノフェン,１ｇ,アセトアミノフェン「ＪＧ」原末,7.5
1141004F1086,フルフェナム酸アルミニウム,１２５ｍｇ１錠,オパイリン錠１２５ｍｇ,7.4
1141004F2058,フルフェナム酸アルミニウム,２５０ｍｇ１錠,オパイリン錠２５０ｍｇ,11.9
1141005B1062,メフェナム酸,５０％１ｇ,ポンタール散５０％,12.0
1141005C2030,メフェナム酸,９８．５％１ｇ,ポンタール細粒９８．５％,16.5
1141005M2094,メフェナム酸,２５０ｍｇ１カプセル,ポンタールカプセル２５０ｍｇ,7.1
1141005Q1081,メフェナム酸,３．２５％１ｍＬ,ポンタールシロップ３．２５％,6.5
1141007C1016,アセトアミノフェン,２０％１ｇ,アセトアミノフェン２０％細粒,6.6
1141007C1075,アセトアミノフェン,２０％１ｇ,カロナール細粒２０％,12.2
1141007C1156,アセトアミノフェン,２０％１ｇ,アセトアミノフェン細粒２０％「トーワ」,12.2
1141007C2020,アセトアミノフェン,５０％１ｇ,カロナール細粒５０％,13.6
1141007F1012,アセトアミノフェン,２００ｍｇ１錠,アセトアミノフェン２００ｍｇ錠,5.9
1141007F1063,アセトアミノフェン,２００ｍｇ１錠,カロナール錠２００,6.7
1141007F1152,アセトアミノフェン,２００ｍｇ１錠,アセトアミノフェン錠２００ｍｇ「ＪＧ」,6.7
1141007F1225,アセトアミノフェン,２００ｍｇ１錠,アセトアミノフェン錠２００ｍｇ「ＴＣＫ」,6.7
1141007F2027,アセトアミノフェン,３００ｍｇ１錠,カロナール錠３００,7.0
1141007F2043,アセトアミノフェン,３００ｍｇ１錠,アセトアミノフェン錠３００ｍｇ「ＪＧ」,7.0
1141007F2051,アセトアミノフェン,３００ｍｇ１錠,アセトアミノフェン錠３００ｍｇ「マルイシ」,6.0
1141007F2060,アセトアミノフェン,３００ｍｇ１錠,アセトアミノフェン錠３００ｍｇ「ケンエー」,6.0
1141007F3023,アセトアミノフェン,５００ｍｇ１錠,カロナール錠５００,11.2
1141007F3031,アセトアミノフェン,５００ｍｇ１錠,アセトアミノフェン錠５００ｍｇ「マルイシ」,11.2
1141007F3040,アセトアミノフェン,５００ｍｇ１錠,アセトアミノフェン錠５００ｍｇ「ケンエー」,11.2
1141007Q1013,アセトアミノフェン,２％１ｍＬ,アセトアミノフェン２％シロップ,4.7
1141007R1060,アセトアミノフェン,２０％１ｇ,アセトアミノフェンＤＳ小児用２０％「タカタ」,7.2
1141007R1078,アセトアミノフェン,２０％１ｇ,アセトアミノフェンＤＳ小児用２０％「トーワ」,17.0
1141007R1086,アセトアミノフェン,２０％１ｇ,アセトアミノフェンＤＳ小児用２０％「三和」,17.0
1141007R2031,アセトアミノフェン,４０％１ｇ,アセトアミノフェンＤＳ４０％「三和」,14.8
1143001X1040,アスピリン,１０ｇ,アスピリン「ケンエー」,43.8
1143001X1112,アスピリン,１０ｇ,アスピリン「ホエイ」,35.6
1143001X1147,アスピリン,１０ｇ,アスピリン（山善）,49.1
1143001X1201,アスピリン,１０ｇ,アスピリン「ヨシダ」,49.1
1143001X1236,アスピリン,１０ｇ,アスピリン原末「マルイシ」,49.1
1143005X1013,エテンザミド,１ｇ,エテンザミド,11.7
1144002X1017,イソプロピルアンチピリン,１ｇ,イソプロピルアンチピリン,12.3
1144005X1010,スルピリン水和物,１ｇ,スルピリン水和物,7.5
1144007X1010,ミグレニン,１ｇ,ミグレニン,7.7
1145001M1013,インドメタシン,２５ｍｇ１カプセル,インドメタシンカプセル,9.8
1145003F1030,アセメタシン,３０ｍｇ１錠,ランツジールコーワ錠３０ｍｇ,10.1
1145004F1034,プログルメタシンマレイン酸塩,９０ｍｇ１錠,ミリダシン錠９０ｍｇ,8.0
1145005M1020,インドメタシン　ファルネシル,１００ｍｇ１カプセル,インフリーカプセル１００ｍｇ,12.1
1145005M2026,インドメタシン　ファルネシル,２００ｍｇ１カプセル,インフリーＳカプセル２００ｍｇ,20.6
1147002F1013,ジクロフェナクナトリウム,２５ｍｇ１錠,ジクロフェナクナトリウム２５ｍｇ錠,5.7
1147002F1560,ジクロフェナクナトリウム,２５ｍｇ１錠,ボルタレン錠２５ｍｇ,7.9
1147002N1123,ジクロフェナクナトリウム,３７．５ｍｇ１カプセル,ナボールＳＲカプセル３７．５,10.8
1147002N1174,ジクロフェナクナトリウム,３７．５ｍｇ１カプセル,ボルタレンＳＲカプセル３７．５ｍｇ,8.8
1148001F1059,チアラミド塩酸塩,５０ｍｇ１錠,ソランタール錠５０ｍｇ,9.8
1148001F2101,チアラミド塩酸塩,１００ｍｇ１錠,ソランタール錠１００ｍｇ,10.1
1149001D1012,イブプロフェン,２０％１ｇ,イブプロフェン２０％顆粒,6.3
1149001D1160,イブプロフェン,２０％１ｇ,ブルフェン顆粒２０％,7.3
1149001F1455,イブプロフェン,１００ｍｇ１錠,ブルフェン錠１００,5.9
1149001F1498,イブプロフェン,１００ｍｇ１錠,イブプロフェン錠１００ｍｇ「ＴＣＫ」,6.1
1149001F1501,イブプロフェン,１００ｍｇ１錠,イブプロフェン錠１００ｍｇ「ＮＩＧ」,6.1
1149001F2010,イブプロフェン,２００ｍｇ１錠,イブプロフェン２００ｍｇ錠,8.9
1149001F2168,イブプロフェン,２００ｍｇ１錠,ブルフェン錠２００,6.4
1149007F1142,ナプロキセン,１００ｍｇ１錠,ナイキサン錠１００ｍｇ,5.9
1149009M1035,ブコローム,３００ｍｇ１カプセル,パラミヂンカプセル３００ｍｇ,10.5
1149011D1032,フルルビプロフェン,８％１ｇ,フロベン顆粒８％,21.2
1149011F1076,フルルビプロフェン,４０ｍｇ１錠,フロベン錠４０,15.7
1149013F1091,ジメトチアジンメシル酸塩,２０ｍｇ１錠,ミグリステン錠２０,9.2
1149017M1030,ピロキシカム,１０ｍｇ１カプセル,バキソカプセル１０,7.2
1149017M2079,ピロキシカム,２０ｍｇ１カプセル,バキソカプセル２０,11.1
1149019C1017,ロキソプロフェンナトリウム水和物,１０％１ｇ,ロキソプロフェンナトリウム１０％細粒,14.3
1149019C1149,ロキソプロフェンナトリウム水和物,１０％１ｇ,ロキソニン細粒１０％,15.5
1149019F1013,ロキソプロフェンナトリウム水和物,６０ｍｇ１錠,ロキソプロフェンナトリウム６０ｍｇ錠,9.8
1149019F1560,ロキソプロフェンナトリウム水和物,６０ｍｇ１錠,ロキソニン錠６０ｍｇ,10.1
1149019F1633,ロキソプロフェンナトリウム水和物,６０ｍｇ１錠,ロキソプロフェンＮａ錠６０ｍｇ「ツルハラ」,10.6
1149023F1036,ワクシニアウイルス接種家兎炎症皮膚抽出液,４単位１錠,ノイロトロピン錠４単位,28.5
1149026F1056,オキサプロジン,１００ｍｇ１錠,アルボ錠１００ｍｇ,17.6
1149026F2206,オキサプロジン,２００ｍｇ１錠,アルボ錠２００ｍｇ,20.8
1149027F1034,ナブメトン,４００ｍｇ１錠,レリフェン錠４００ｍｇ,22.3
1149029F1017,ザルトプロフェン,８０ｍｇ１錠,ザルトプロフェン８０ｍｇ錠,10.1
1149029F1025,ザルトプロフェン,８０ｍｇ１錠,ソレトン錠８０,14.0
1149029F1033,ザルトプロフェン,８０ｍｇ１錠,ペオン錠８０,11.5
1149031F1014,アクタリット,１００ｍｇ１錠,アクタリット１００ｍｇ錠,19.8
1149031F1022,アクタリット,１００ｍｇ１錠,モーバー錠１００ｍｇ,33.7
1149031F1030,アクタリット,１００ｍｇ１錠,オークル錠１００ｍｇ,34.2
1149032F1019,エトドラク,１００ｍｇ１錠,エトドラク１００ｍｇ錠,5.9
1149032F1027,エトドラク,１００ｍｇ１錠,ハイペン錠１００ｍｇ,9.7
1149032F1035,エトドラク,１００ｍｇ１錠,オステラック錠１００,11.2
1149032F2015,エトドラク,２００ｍｇ１錠,エトドラク２００ｍｇ錠,7.8
1149032F2023,エトドラク,２００ｍｇ１錠,ハイペン錠２００ｍｇ,14.2
1149032F2031,エトドラク,２００ｍｇ１錠,オステラック錠２００,16.2
1149032F2171,エトドラク,２００ｍｇ１錠,エトドラク錠２００ｍｇ「ＳＷ」,11.5
1149034F1026,塩酸ペンタゾシン,２５ｍｇ１錠,ソセゴン錠２５ｍｇ,28.4
1149035F1012,メロキシカム,５ｍｇ１錠,メロキシカム５ｍｇ錠,8.6
1149035F1020,メロキシカム,５ｍｇ１錠,モービック錠５ｍｇ,16.3
1149035F1039,メロキシカム,５ｍｇ１錠,メロキシカム錠５ｍｇ「ＥＭＥＣ」,12.4
1149035F1110,メロキシカム,５ｍｇ１錠,メロキシカム錠５ｍｇ「アメル」,12.4
1149035F1136,メロキシカム,５ｍｇ１錠,メロキシカム錠５ｍｇ「ケミファ」,12.4
1149035F1144,メロキシカム,５ｍｇ１錠,メロキシカム錠５ｍｇ「サワイ」,12.4
1149035F1160,メロキシカム,５ｍｇ１錠,メロキシカム錠５ｍｇ「タカタ」,12.4
1149035F1195,メロキシカム,５ｍｇ１錠,メロキシカム錠５ｍｇ「日医工」,12.4
1149035F2019,メロキシカム,１０ｍｇ１錠,メロキシカム１０ｍｇ錠,11.8
1149035F2027,メロキシカム,１０ｍｇ１錠,モービック錠１０ｍｇ,27.2
1149035F2035,メロキシカム,１０ｍｇ１錠,メロキシカム錠１０ｍｇ「ＥＭＥＣ」,17.4
1149035F2132,メロキシカム,１０ｍｇ１錠,メロキシカム錠１０ｍｇ「ケミファ」,17.4
1149035F2140,メロキシカム,１０ｍｇ１錠,メロキシカム錠１０ｍｇ「サワイ」,17.4
1149035F2167,メロキシカム,１０ｍｇ１錠,メロキシカム錠１０ｍｇ「タカタ」,17.4
1149035F2183,メロキシカム,１０ｍｇ１錠,メロキシカム錠１０ｍｇ「トーワ」,17.4
1149036F1025,ロルノキシカム,２ｍｇ１錠,ロルカム錠２ｍｇ,10.3
1149036F1033,ロルノキシカム,２ｍｇ１錠,ロルノキシカム錠２ｍｇ「ＫＯ」,5.9
1149036F2021,ロルノキシカム,４ｍｇ１錠,ロルカム錠４ｍｇ,13.4
1149036F2030,ロルノキシカム,４ｍｇ１錠,ロルノキシカム錠４ｍｇ「ＫＯ」,5.9
1149037F1011,セレコキシブ,１００ｍｇ１錠,セレコキシブ１００ｍｇ錠,6.1
1149037F1020,セレコキシブ,１００ｍｇ１錠,セレコックス錠１００ｍｇ,23.8
1149037F1097,セレコキシブ,１００ｍｇ１錠,セレコキシブ錠１００ｍｇ「杏林」,10.5
1149037F1100,セレコキシブ,１００ｍｇ１錠,セレコキシブ錠１００ｍｇ「ケミファ」,10.5
1149037F1119,セレコキシブ,１００ｍｇ１錠,セレコキシブ錠１００ｍｇ「サワイ」,10.5
1149037F1143,セレコキシブ,１００ｍｇ１錠,セレコキシブ錠１００ｍｇ「トーワ」,10.5
1149037F1160,セレコキシブ,１００ｍｇ１錠,セレコキシブ錠１００ｍｇ「日新」,10.5
1149037F1186,セレコキシブ,１００ｍｇ１錠,セレコキシブ錠１００ｍｇ「ファイザー」,10.5
1149037F1194,セレコキシブ,１００ｍｇ１錠,セレコキシブ錠１００ｍｇ「フェルゼン」,10.5
1149037F1208,セレコキシブ,１００ｍｇ１錠,セレコキシブ錠１００ｍｇ「三笠」,10.5
1149037F1216,セレコキシブ,１００ｍｇ１錠,セレコキシブ錠１００ｍｇ「明治」,10.5
